Transition_From*, Transition_To*, First_Variable*, Second_Variable*, Chi_2, Cramer, Contingency, Joint_Entropy, Joint_Uncertainty, 
1, 2, dynamic_Infraestructura/Dist_linea_altatension, dynamic_Infraestructura/Dist_redEPM, 60076.9678659323, 0.272650733609268, 0.633131319824278, 3.47343228774175, 0.113698740681137, 
1, 2, dynamic_Infraestructura/Dist_linea_altatension, dynamic_Infraestructura/Dist_vias_region, 8716.81084371396, 0.103855972980255, 0.297464168588537, 2.9322365140789, 0.0332959795402952, 
1, 2, dynamic_Infraestructura/Dist_linea_altatension, dynamic_Infraestructura/Dist_vias_rurales, 16815.6291156811, 0.144247809856611, 0.397151591227467, 3.86554128624832, 0.0466943113566582, 
1, 2, dynamic_Infraestructura/Dist_linea_altatension, dynamic_amenazas/Dist_Altaincendios, 31614.3924458335, 0.229614492124376, 0.567279873742232, 3.74358455565655, 0.0693904450038268, 
1, 2, dynamic_Infraestructura/Dist_linea_altatension, dynamic_amenazas/Dist_Deslizamiento, 120156.079489203, 0.387534623891501, 0.758133397626042, 2.97986535606555, 0.124438492513591, 
1, 2, dynamic_Infraestructura/Dist_linea_altatension, dynamic_amenazas/Dist_Mineria, 14311.5010104244, 0.134097002471375, 0.373222249476071, 3.67517604954401, 0.044329772286473, 
1, 2, dynamic_Infraestructura/Dist_linea_altatension, dynamic_amenazas/Dist_PlantacionesHisto, 9397.72631194931, 0.144695000312037, 0.307836171762626, 2.7681505176976, 0.0335844732854034, 
1, 2, dynamic_Infraestructura/Dist_linea_altatension, dynamic_biofisico/Dist_CorredoresSILAPE, 8722.41618708682, 0.179941649703092, 0.297551330106075, 2.69931139583929, 0.0364259616270097, 
1, 2, dynamic_Infraestructura/Dist_linea_altatension, dynamic_biofisico/Dist_EcoPOMCA, 95605.7382093863, 0.34394947230889, 0.718102188148385, 2.86345755636656, 0.081554757072749, 
1, 2, dynamic_Infraestructura/Dist_linea_altatension, dynamic_biofisico/Dist_NucleosSILAPE, 12546.8942951488, 0.132159092770923, 0.35013973115531, 3.18243687682969, 0.0372079415316322, 
1, 2, dynamic_Infraestructura/Dist_linea_altatension, dynamic_biofisico/Dist_nacimientos, 0, 0, 0, 1.69887477358046, 0, 
1, 2, dynamic_Infraestructura/Dist_linea_altatension, dynamic_biofisico/Dist_parquesreservas, 170709.522963461, 0.459601610939995, 0.809508177620367, 3.72851677779011, 0.164994472907805, 
1, 2, dynamic_Infraestructura/Dist_linea_altatension, dynamic_biofisico/Dista_riosquebradas, 1762.50189097863, 0.0990657930601351, 0.138745155659214, 2.21776460516759, 0.0111891810767048, 
1, 2, dynamic_Infraestructura/Dist_linea_altatension, dynamic_biofisico/bin_rnare, 36565.0939569957, 0.212709072917624, 0.537933234697888, 4.34639945057732, 0.082386989398772, 
1, 2, dynamic_Infraestructura/Dist_linea_altatension, dynamic_conflictos/Dist_ConflictosEEP, 2602.78589869728, 0.098295246887216, 0.167837282971309, 2.65512150268595, 0.0127930791614779, 
1, 2, dynamic_Infraestructura/Dist_linea_altatension, dynamic_conflictos/Dist_ataques_felinos, 172500.522202765, 0.462006275786664, 0.810960626101903, 3.16794231601307, 0.159792374069037, 
1, 2, dynamic_Infraestructura/Dist_linea_altatension, dynamic_conflictos/Dist_atropellamiento_felinos, 7229.94539253459, 0.0945845444402229, 0.272976841900942, 3.42777153972767, 0.0264473250531593, 
1, 2, dynamic_Infraestructura/Dist_linea_altatension, dynamic_conflictos/Dist_presencia_felinos, 5588.02631462606, 0.0881978808574311, 0.242043638321431, 3.4686086642754, 0.0195738370009543, 
1, 2, dynamic_Infraestructura/Dist_linea_altatension, static_Infraestructura/Bin_NuevosProyectos, 0, 0, 0, 1.5742403438445, 0, 
1, 2, dynamic_Infraestructura/Dist_linea_altatension, static_Infraestructura/Bin_clasedesuelos, 6673.06663836135, 0.192762102977601, 0.263009201982884, 2.21638140032037, 0.03992839319965, 
1, 2, dynamic_Infraestructura/Dist_linea_altatension, static_Infraestructura/Bin_constru_rural, 110.493162646055, 0.0837210158240749, 0.117578134554644, 1.69839301249953, 0.00704782793099737, 
1, 2, dynamic_Infraestructura/Dist_linea_altatension, static_Infraestructura/Bin_constru_urbana, 767.31718425882, 0.284440667784978, 0.373197369552864, 2.00232358484968, 0.0692354992277975, 
1, 2, dynamic_Infraestructura/Dist_linea_altatension, static_amenazas/Bin_Deslizamientos, 0, 0, 0, 1.57323315971354, 0, 
1, 2, dynamic_Infraestructura/Dist_linea_altatension, static_amenazas/Bin_Inundaciones, 0, 0, 0, 1.43560616863922, 0, 
1, 2, dynamic_Infraestructura/Dist_linea_altatension, static_amenazas/Bin_Mineria, 0, 0, 0, 1.03404617182532, 0, 
1, 2, dynamic_Infraestructura/Dist_linea_altatension, static_amenazas/Bin_incendios_forestales, 1647.60005984979, 0.125617657990511, 0.174911566429667, 2.39486516135409, 0.0136871617443033, 
1, 2, dynamic_Infraestructura/Dist_linea_altatension, static_biofisico/Bin_POMCA, 4465.07913370199, 0.43830641973924, 0.526853027097513, 2.18961102806364, 0.190325803265255, 
1, 2, dynamic_Infraestructura/Dist_linea_altatension, static_biofisico/Bin_clasedesuelos, 6673.06663836135, 0.192762102977601, 0.263009201982884, 2.21638140032037, 0.03992839319965, 
1, 2, dynamic_Infraestructura/Dist_linea_altatension, static_biofisico/Bin_humendales, 0, 0, 0, 1.56675404328721, 0, 
1, 2, dynamic_Infraestructura/Dist_linea_altatension, static_biofisico/Bin_nacimientos, 0, 0, 0, 1.87890991613326, 0, 
1, 2, dynamic_Infraestructura/Dist_linea_altatension, static_biofisico/Bin_parquesreservas, 0, 0, 0, 1.48668355625131, 0, 
1, 2, dynamic_Infraestructura/Dist_linea_altatension, static_biofisico/Bin_silape, 2696.95673303498, 0.272195118427843, 0.262639449089644, 2.28667218231839, 0.0314982010845845, 
1, 2, dynamic_Infraestructura/Dist_linea_altatension, static_biofisico/bin_rnare, 0, 0, 0, 1.92444157714827, 0, 
1, 2, dynamic_Infraestructura/Dist_linea_altatension, static_conflictos/Bin_estructuraecologicappal, 0, 0, 0, 1.77659200104086, 0, 
1, 2, dynamic_Infraestructura/Dist_potable, dynamic_Infraestructura/Dist_redEPM, 21551.974294813, 0.135876945887362, 0.439951011079674, 3.71390801176503, 0.0598077524165263, 
1, 2, dynamic_Infraestructura/Dist_potable, dynamic_Infraestructura/Dist_vias_region, 7675.14239741865, 0.0810859234985453, 0.280612763388899, 3.08164173602564, 0.0293091869430667, 
1, 2, dynamic_Infraestructura/Dist_potable, dynamic_Infraestructura/Dist_vias_rurales, 51508.8760251212, 0.210059962237965, 0.603759530378333, 3.93627053510672, 0.0815258297870576, 
1, 2, dynamic_Infraestructura/Dist_potable, dynamic_amenazas/Dist_Altaincendios, 134854.991206352, 0.394584449810312, 0.818118989286068, 3.7041293114955, 0.0993304044806247, 
1, 2, dynamic_Infraestructura/Dist_potable, dynamic_amenazas/Dist_Deslizamiento, 21825.4106776588, 0.149397647792532, 0.443982044727553, 3.24497690242733, 0.0472550490979276, 
1, 2, dynamic_Infraestructura/Dist_potable, dynamic_amenazas/Dist_Mineria, 17137.6936198577, 0.122096226815014, 0.402910526107723, 3.8085765718567, 0.0475375462307162, 
1, 2, dynamic_Infraestructura/Dist_potable, dynamic_amenazas/Dist_PlantacionesHisto, 41413.5014689199, 0.3037477741853, 0.561857782038088, 2.78787852621203, 0.117018843683834, 
1, 2, dynamic_Infraestructura/Dist_potable, dynamic_biofisico/Dist_CorredoresSILAPE, 2393.50017506717, 0.0942605624900969, 0.161130723471662, 2.87974398908802, 0.010526293169317, 
1, 2, dynamic_Infraestructura/Dist_potable, dynamic_biofisico/Dist_EcoPOMCA, 38564.8375674399, 0.21844817516622, 0.548126972808588, 2.97543451651997, 0.0992377950627736, 
1, 2, dynamic_Infraestructura/Dist_potable, dynamic_biofisico/Dist_NucleosSILAPE, 15101.7964980424, 0.144991731400299, 0.379431335328692, 3.3231118418624, 0.038513105099767, 
1, 2, dynamic_Infraestructura/Dist_potable, dynamic_biofisico/Dist_nacimientos, 0, 0, 0, 1.84446956179348, 0, 
1, 2, dynamic_Infraestructura/Dist_potable, dynamic_biofisico/Dist_parquesreservas, 71392.7945308882, 0.247303029974767, 0.665520004803549, 3.87782360862726, 0.157523880531385, 
1, 2, dynamic_Infraestructura/Dist_potable, dynamic_biofisico/Dista_riosquebradas, 10677.9604120702, 0.243838949122445, 0.326001466546957, 2.33433560263336, 0.0349359711802168, 
1, 2, dynamic_Infraestructura/Dist_potable, dynamic_biofisico/bin_rnare, 46157.1793202616, 0.198848297501041, 0.582675213099012, 4.4520621849316, 0.0968928473245604, 
1, 2, dynamic_Infraestructura/Dist_potable, dynamic_conflictos/Dist_ConflictosEEP, 7825.70714264854, 0.17044139928173, 0.283133215449439, 2.78956907893197, 0.0200440378725927, 
1, 2, dynamic_Infraestructura/Dist_potable, dynamic_conflictos/Dist_ataques_felinos, 51336.6365544676, 0.239104433159512, 0.603116926164458, 3.29905885984633, 0.161378373418343, 
1, 2, dynamic_Infraestructura/Dist_potable, dynamic_conflictos/Dist_atropellamiento_felinos, 49145.0643077968, 0.233945058609959, 0.594738709384254, 3.42727299391566, 0.10611354770341, 
1, 2, dynamic_Infraestructura/Dist_potable, dynamic_conflictos/Dist_presencia_felinos, 6952.86251347664, 0.0983808906530546, 0.268077973262208, 3.60588362328753, 0.0233534348640694, 
1, 2, dynamic_Infraestructura/Dist_potable, static_Infraestructura/Bin_NuevosProyectos, 0, 0, 0, 1.34889894857985, 0, 
1, 2, dynamic_Infraestructura/Dist_potable, static_Infraestructura/Bin_clasedesuelos, 7578.25165107526, 0.205420336438762, 0.27897460730826, 2.36906305851501, 0.0316250857486676, 
1, 2, dynamic_Infraestructura/Dist_potable, static_Infraestructura/Bin_constru_rural, 55.8063051227208, 0.0594988294257953, 0.0838477447748333, 1.55480361571419, 0.00400306352176819, 
1, 2, dynamic_Infraestructura/Dist_potable, static_Infraestructura/Bin_constru_urbana, 871.404157286828, 0.303119615317273, 0.394000395519332, 2.8200243095488, 0.0555596574608877, 
1, 2, dynamic_Infraestructura/Dist_potable, static_amenazas/Bin_Deslizamientos, 0, 0, 0, 1.69047724864201, 0, 
1, 2, dynamic_Infraestructura/Dist_potable, static_amenazas/Bin_Inundaciones, 0, 0, 0, 2.32886729359768, 0, 
1, 2, dynamic_Infraestructura/Dist_potable, static_amenazas/Bin_Mineria, 0, 0, 0, 1.05674381244709, 0, 
1, 2, dynamic_Infraestructura/Dist_potable, static_amenazas/Bin_incendios_forestales, 3598.66886722078, 0.185650334478961, 0.253942666551268, 2.73182854203135, 0.0292180727373571, 
1, 2, dynamic_Infraestructura/Dist_potable, static_biofisico/Bin_POMCA, 2549.35035803341, 0.331190609172243, 0.424154880272498, 2.53706631487912, 0.112211745065655, 
1, 2, dynamic_Infraestructura/Dist_potable, static_biofisico/Bin_clasedesuelos, 7578.25165107526, 0.205420336438762, 0.27897460730826, 2.36906305851501, 0.0316250857486676, 
1, 2, dynamic_Infraestructura/Dist_potable, static_biofisico/Bin_humendales, 0, 0, 0, 1.49920178020211, 0, 
1, 2, dynamic_Infraestructura/Dist_potable, static_biofisico/Bin_nacimientos, 0, 0, 0, 1.6630620998963, 2.67031044648155e-16, 
1, 2, dynamic_Infraestructura/Dist_potable, static_biofisico/Bin_parquesreservas, 0, 0, 0, 1.11240663378175, 0, 
1, 2, dynamic_Infraestructura/Dist_potable, static_biofisico/Bin_silape, 1177.71025066163, 0.179871588572623, 0.177030580038615, 2.3982130065137, 0.0151525421138229, 
1, 2, dynamic_Infraestructura/Dist_potable, static_biofisico/bin_rnare, 0, 0, 0, 2.16891351014592, 0, 
1, 2, dynamic_Infraestructura/Dist_potable, static_conflictos/Bin_estructuraecologicappal, 0, 0, 0, 1.79106614982328, -2.47946849921696e-16, 
1, 2, dynamic_Infraestructura/Dist_redEPM, dynamic_Infraestructura/Dist_vias_region, 46547.0014837334, 0.199686222361456, 0.584293455764354, 3.10589597048104, 0.0985821226322984, 
1, 2, dynamic_Infraestructura/Dist_redEPM, dynamic_Infraestructura/Dist_vias_rurales, 33208.4711772241, 0.1395152119875, 0.519595950191113, 4.08927517698734, 0.0724584168104596, 
1, 2, dynamic_Infraestructura/Dist_redEPM, dynamic_amenazas/Dist_Altaincendios, 22569.5438010789, 0.141161108289692, 0.503025280111232, 4.18740636257203, 0.0568245517155999, 
1, 2, dynamic_Infraestructura/Dist_redEPM, dynamic_amenazas/Dist_Deslizamiento, 57097.2675479922, 0.241640769529104, 0.625376054415613, 3.20075870142334, 0.14445208157416, 
1, 2, dynamic_Infraestructura/Dist_redEPM, dynamic_amenazas/Dist_Mineria, 69961.9335872552, 0.198890315200496, 0.66460407639196, 3.84139536903507, 0.097053517336192, 
1, 2, dynamic_Infraestructura/Dist_redEPM, dynamic_amenazas/Dist_PlantacionesHisto, 7864.58973290892, 0.132367133666802, 0.283811187621712, 3.05188294156083, 0.0313279923767502, 
1, 2, dynamic_Infraestructura/Dist_redEPM, dynamic_biofisico/Dist_CorredoresSILAPE, 33141.0267802369, 0.350748865586528, 0.519210412457985, 2.82602742332183, 0.137360681148136, 
1, 2, dynamic_Infraestructura/Dist_redEPM, dynamic_biofisico/Dist_EcoPOMCA, 69272.0604708214, 0.292773470458626, 0.659916405650493, 3.09688336019383, 0.10601670744821, 
1, 2, dynamic_Infraestructura/Dist_redEPM, dynamic_biofisico/Dist_NucleosSILAPE, 47327.1149669761, 0.256675220972809, 0.587491062241882, 3.38505056444195, 0.0809351666199916, 
1, 2, dynamic_Infraestructura/Dist_redEPM, dynamic_biofisico/Dist_nacimientos, 0, 0, 0, 1.98392220339446, 0, 
1, 2, dynamic_Infraestructura/Dist_redEPM, dynamic_biofisico/Dist_parquesreservas, 108120.676175517, 0.274326844406246, 0.739118851586624, 3.93895850711035, 0.188490570405099, 
1, 2, dynamic_Infraestructura/Dist_redEPM, dynamic_biofisico/Dista_riosquebradas, 2740.5740688233, 0.123532063737844, 0.172094269943354, 2.49693348584783, 0.0145954098846949, 
1, 2, dynamic_Infraestructura/Dist_redEPM, dynamic_biofisico/bin_rnare, 44187.5072934093, 0.146271513791106, 0.57428265700302, 4.61111361397659, 0.0859531334880433, 
1, 2, dynamic_Infraestructura/Dist_redEPM, dynamic_conflictos/Dist_ConflictosEEP, 5315.18958418174, 0.140466472136465, 0.236399120345348, 2.93346663643594, 0.0160927388678768, 
1, 2, dynamic_Infraestructura/Dist_redEPM, dynamic_conflictos/Dist_ataques_felinos, 53106.8123771493, 0.243191863112765, 0.609615848252377, 3.4971881381324, 0.123863588069517, 
1, 2, dynamic_Infraestructura/Dist_redEPM, dynamic_conflictos/Dist_atropellamiento_felinos, 33365.7967664023, 0.19276344208162, 0.520492534999557, 3.57819628860291, 0.0960732205727301, 
1, 2, dynamic_Infraestructura/Dist_redEPM, dynamic_conflictos/Dist_presencia_felinos, 21338.2489788694, 0.172348821554117, 0.438184875802219, 3.65494147738885, 0.0702213742241914, 
1, 2, dynamic_Infraestructura/Dist_redEPM, static_Infraestructura/Bin_NuevosProyectos, 0, 0, 0, 1.28193312176008, 0, 
1, 2, dynamic_Infraestructura/Dist_redEPM, static_Infraestructura/Bin_clasedesuelos, 19607.0172366205, 0.330418754710012, 0.423343699184173, 2.4095117277616, 0.107647774399859, 
1, 2, dynamic_Infraestructura/Dist_redEPM, static_Infraestructura/Bin_constru_rural, 83.1129899534856, 0.0726108030579715, 0.102150026260793, 1.34446984739925, 0.00457729125112221, 
1, 2, dynamic_Infraestructura/Dist_redEPM, static_Infraestructura/Bin_constru_urbana, 20.2437974192403, 0.0462008769063178, 0.0651988865329458, 1.1681044558423, 0.0039126435324212, 
1, 2, dynamic_Infraestructura/Dist_redEPM, static_amenazas/Bin_Deslizamientos, 0, 0, 0, 2.68333111088717, 0, 
1, 2, dynamic_Infraestructura/Dist_redEPM, static_amenazas/Bin_Inundaciones, 0, 0, 0, 0.829695608660034, 0, 
1, 2, dynamic_Infraestructura/Dist_redEPM, static_amenazas/Bin_Mineria, 0, 0, 0, 1.57540499981232, 2.8188891739138e-16, 
1, 2, dynamic_Infraestructura/Dist_redEPM, static_amenazas/Bin_incendios_forestales, 20833.9887208616, 0.446694911235324, 0.534079444913735, 2.77887191913236, 0.153538081239303, 
1, 2, dynamic_Infraestructura/Dist_redEPM, static_biofisico/Bin_POMCA, 5508.50479559768, 0.486833121371801, 0.567080171408796, 3.21936141285982, 0.147072671108321, 
1, 2, dynamic_Infraestructura/Dist_redEPM, static_biofisico/Bin_clasedesuelos, 19607.0172366205, 0.330418754710012, 0.423343699184173, 2.4095117277616, 0.107647774399859, 
1, 2, dynamic_Infraestructura/Dist_redEPM, static_biofisico/Bin_humendales, 0, 0, 0, 0.942035439534674, 0, 
1, 2, dynamic_Infraestructura/Dist_redEPM, static_biofisico/Bin_nacimientos, 0, 0, 0, 2.20937457648623, 0, 
1, 2, dynamic_Infraestructura/Dist_redEPM, static_biofisico/Bin_parquesreservas, 0, 0, 0, 2.52007298208512, 0, 
1, 2, dynamic_Infraestructura/Dist_redEPM, static_biofisico/Bin_silape, 4672.98550580591, 0.358294844919487, 0.337298021878823, 2.93561794399554, 0.0468164097175264, 
1, 2, dynamic_Infraestructura/Dist_redEPM, static_biofisico/bin_rnare, 0, 0, 0, 2.34016547618972, -3.79536587791332e-16, 
1, 2, dynamic_Infraestructura/Dist_redEPM, static_conflictos/Bin_estructuraecologicappal, 0, 0, 0, 2.1159659154431, 0, 
1, 2, dynamic_Infraestructura/Dist_vias_region, dynamic_Infraestructura/Dist_vias_rurales, 9852.45452639305, 0.0918701585724995, 0.314440961018016, 3.49122888282023, 0.0287111113929101, 
1, 2, dynamic_Infraestructura/Dist_vias_region, dynamic_amenazas/Dist_Altaincendios, 15823.673042802, 0.13516371003175, 0.438085805221871, 3.44277493496753, 0.0772548566232711, 
1, 2, dynamic_Infraestructura/Dist_vias_region, dynamic_amenazas/Dist_Deslizamiento, 8764.54031526748, 0.0946732135926101, 0.299574615211057, 2.7008010488977, 0.0365830892811597, 
1, 2, dynamic_Infraestructura/Dist_vias_region, dynamic_amenazas/Dist_Mineria, 93693.3457366189, 0.285483116806492, 0.717249693790427, 3.15341295534233, 0.109590682772464, 
1, 2, dynamic_Infraestructura/Dist_vias_region, dynamic_amenazas/Dist_PlantacionesHisto, 4251.99634185696, 0.0973281726878199, 0.212654598527217, 2.37408433600466, 0.021284636709857, 
1, 2, dynamic_Infraestructura/Dist_vias_region, dynamic_biofisico/Dist_CorredoresSILAPE, 7041.48852516296, 0.16167599157308, 0.269657635196823, 2.29208497580803, 0.0355088222200508, 
1, 2, dynamic_Infraestructura/Dist_vias_region, dynamic_biofisico/Dist_EcoPOMCA, 6532.68651924867, 0.0899080497237996, 0.260417607219377, 2.53652662873051, 0.0255229330757345, 
1, 2, dynamic_Infraestructura/Dist_vias_region, dynamic_biofisico/Dist_NucleosSILAPE, 12668.2187525174, 0.132796523631953, 0.351620170155915, 2.77019963473652, 0.04011101702666, 
1, 2, dynamic_Infraestructura/Dist_vias_region, dynamic_biofisico/Dist_nacimientos, 0, 0, 0, 1.28300402828776, -3.46132358167825e-16, 
1, 2, dynamic_Infraestructura/Dist_vias_region, dynamic_biofisico/Dist_parquesreservas, 22928.1549143785, 0.140147966328389, 0.451001499675016, 3.55495507941715, 0.0509556477089213, 
1, 2, dynamic_Infraestructura/Dist_vias_region, dynamic_biofisico/Dista_riosquebradas, 1941.70616766787, 0.103980207516342, 0.145485658382636, 1.80631509609995, 0.00888027125065599, 
1, 2, dynamic_Infraestructura/Dist_vias_region, dynamic_biofisico/bin_rnare, 60129.8061044781, 0.226958863554178, 0.633298054375598, 3.86511154940813, 0.122485616805727, 
1, 2, dynamic_Infraestructura/Dist_vias_region, dynamic_conflictos/Dist_ConflictosEEP, 2427.63042513243, 0.0949302405029908, 0.162245452598977, 2.24424969513711, 0.0107199871241203, 
1, 2, dynamic_Infraestructura/Dist_vias_region, dynamic_conflictos/Dist_ataques_felinos, 10552.5095426885, 0.108405620440094, 0.324283295266123, 2.96323906182247, 0.0422292313725974, 
1, 2, dynamic_Infraestructura/Dist_vias_region, dynamic_conflictos/Dist_atropellamiento_felinos, 31322.5849402365, 0.186768108475727, 0.508540091167048, 2.90032445060379, 0.103021530680782, 
1, 2, dynamic_Infraestructura/Dist_vias_region, dynamic_conflictos/Dist_presencia_felinos, 7603.755614978, 0.102882854236148, 0.279407057017805, 3.04346287930002, 0.0282198003683439, 
1, 2, dynamic_Infraestructura/Dist_vias_region, static_Infraestructura/Bin_NuevosProyectos, 0, 0, 0, 1.01791470675893, -4.36273498065526e-16, 
1, 2, dynamic_Infraestructura/Dist_vias_region, static_Infraestructura/Bin_clasedesuelos, 8903.75788798461, 0.222661738598375, 0.300352206973958, 1.77957469456313, 0.0716118895568818, 
1, 2, dynamic_Infraestructura/Dist_vias_region, static_Infraestructura/Bin_constru_rural, 80.1704383806558, 0.0713138553990468, 0.10034399653253, 0.888341872917954, 0.00654966943452264, 
1, 2, dynamic_Infraestructura/Dist_vias_region, static_Infraestructura/Bin_constru_urbana, 1.03618065529414, 0.0147821282266149, 0.0147805134601057, 0.65611288807803, 0.000591963665295433, 
1, 2, dynamic_Infraestructura/Dist_vias_region, static_amenazas/Bin_Deslizamientos, 0, 0, 0, 1.94219370134477, 0, 
1, 2, dynamic_Infraestructura/Dist_vias_region, static_amenazas/Bin_Inundaciones, 0, 0, 0, 0.222151849716362, 0, 
1, 2, dynamic_Infraestructura/Dist_vias_region, static_amenazas/Bin_Mineria, 0, 0, 0, 0.805295301943363, 0, 
1, 2, dynamic_Infraestructura/Dist_vias_region, static_amenazas/Bin_incendios_forestales, 11392.9270065871, 0.330325765499722, 0.423245903283632, 2.13735283819614, 0.103037893332724, 
1, 2, dynamic_Infraestructura/Dist_vias_region, static_biofisico/Bin_POMCA, 11386.5170663687, 0.699936597936616, 0.703494285956003, 2.27095383012087, 0.331330623693171, 
1, 2, dynamic_Infraestructura/Dist_vias_region, static_biofisico/Bin_clasedesuelos, 8903.75788798461, 0.222661738598375, 0.300352206973958, 1.77957469456313, 0.0716118895568818, 
1, 2, dynamic_Infraestructura/Dist_vias_region, static_biofisico/Bin_humendales, 0, 0, 0, 1.28245082316001, 0, 
1, 2, dynamic_Infraestructura/Dist_vias_region, static_biofisico/Bin_nacimientos, 0, 0, 0, 1.63660412348968, -2.71347971984297e-16, 
1, 2, dynamic_Infraestructura/Dist_vias_region, static_biofisico/Bin_parquesreservas, 0, 0, 0, 1.67373423623733, 0, 
1, 2, dynamic_Infraestructura/Dist_vias_region, static_biofisico/Bin_silape, 1764.03802286555, 0.220139164377192, 0.214991416559498, 2.15451809140545, 0.0274744216443589, 
1, 2, dynamic_Infraestructura/Dist_vias_region, static_biofisico/bin_rnare, 0, 0, 0, 0.767641918033691, 0, 
1, 2, dynamic_Infraestructura/Dist_vias_region, static_conflictos/Bin_estructuraecologicappal, 0, 0, 0, 1.38264021239554, 0, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, dynamic_amenazas/Dist_Altaincendios, 18059.0996431241, 0.126270446513679, 0.461790022975826, 4.04035378326067, 0.0713063592542159, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, dynamic_amenazas/Dist_Deslizamiento, 10035.436188183, 0.101304951842975, 0.318493790820628, 3.67515346707798, 0.0303287813956852, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, dynamic_amenazas/Dist_Mineria, 36577.5976387741, 0.147546367050212, 0.540925739554192, 4.11215051596306, 0.0966251764909594, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, dynamic_amenazas/Dist_PlantacionesHisto, 45280.2481933881, 0.317611726011618, 0.579031089159172, 3.20043262205622, 0.103837011970039, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, dynamic_biofisico/Dist_CorredoresSILAPE, 7898.41547820223, 0.171231350821665, 0.284339595250528, 3.25688557415842, 0.0318462361478096, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, dynamic_biofisico/Dist_EcoPOMCA, 19766.8601792798, 0.156394513354966, 0.424755632457519, 3.43470020330102, 0.0624383485188474, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, dynamic_biofisico/Dist_NucleosSILAPE, 65374.4036434713, 0.301670469501419, 0.64908388152136, 3.51350002142241, 0.152230603642297, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, dynamic_biofisico/Dist_nacimientos, 0, 0, 0, 2.25907334352467, 0, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, dynamic_biofisico/Dist_parquesreservas, 33131.8671278695, 0.151857724093128, 0.519157997687007, 4.45858926398657, 0.0715297698272803, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, dynamic_biofisico/Dista_riosquebradas, 10224.6014865653, 0.238606417275802, 0.319727973525142, 2.75456816545853, 0.025710851247477, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, dynamic_biofisico/bin_rnare, 51343.9014248452, 0.173476860982585, 0.603144076026479, 4.81198655543623, 0.110476618902552, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, dynamic_conflictos/Dist_ConflictosEEP, 20403.3348030974, 0.275209786414996, 0.430291792230691, 3.14091754696843, 0.0566112381529802, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, dynamic_conflictos/Dist_ataques_felinos, 20408.9173876977, 0.150759228554585, 0.430339754325402, 3.89903938731964, 0.0520511415701304, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, dynamic_conflictos/Dist_atropellamiento_felinos, 75599.3358988902, 0.290156906808015, 0.676080911051184, 3.74640804442707, 0.142540378710426, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, dynamic_conflictos/Dist_presencia_felinos, 8969.7091141061, 0.111742429284506, 0.301361858228828, 4.00214891577219, 0.0299972841951024, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, static_Infraestructura/Bin_NuevosProyectos, 0, 0, 0, 1.63893668310156, 0, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, static_Infraestructura/Bin_clasedesuelos, 19037.4490078309, 0.325584185077596, 0.418239624062085, 2.7263724659258, 0.0675877335319693, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, static_Infraestructura/Bin_constru_rural, 104.248159197638, 0.0813206767915856, 0.114251733182332, 1.58761448963822, 0.00948243140978552, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, static_Infraestructura/Bin_constru_urbana, 776.955361724903, 0.286221505265475, 0.375205843335727, 3.21541773299291, 0.0531918816783284, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, static_amenazas/Bin_Deslizamientos, 0, 0, 0, 2.58742759347034, 0, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, static_amenazas/Bin_Inundaciones, 0, 0, 0, 2.2277136090179, 0, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, static_amenazas/Bin_Mineria, 0, 0, 0, 1.3388195951672, 0, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, static_amenazas/Bin_incendios_forestales, 4706.42908534827, 0.212310049848961, 0.28756908698321, 3.45046866497523, 0.0282946285683512, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, static_biofisico/Bin_POMCA, 4754.58552599951, 0.452292705469238, 0.538837624899826, 3.33567934342194, 0.129870080170708, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, static_biofisico/Bin_clasedesuelos, 19037.4490078309, 0.325584185077596, 0.418239624062085, 2.7263724659258, 0.0675877335319693, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, static_biofisico/Bin_humendales, 0, 0, 0, 1.47630185740817, 0, 
